  -2.2071578e-02  -2.5510192e-02
  -2.1663852e-02  -2.5510401e-02
  -2.1256117e-02  -2.5510604e-02
  -2.0848371e-02  -2.5510803e-02
  -2.0440618e-02  -2.5510998e-02
  -2.0032853e-02  -2.5511192e-02
  -1.9625079e-02  -2.5511380e-02
  -1.9217297e-02  -2.5511563e-02
  -1.8809507e-02  -2.5511744e-02
  -1.8401707e-02  -2.5511920e-02
  -1.7993899e-02  -2.5512094e-02
  -1.7586082e-02  -2.5512261e-02
  -1.7178260e-02  -2.5512427e-02
  -1.6770426e-02  -2.5512589e-02
  -1.6362587e-02  -2.5512746e-02
  -1.5954740e-02  -2.5512898e-02
  -1.5546886e-02  -2.5513049e-02
  -1.5139025e-02  -2.5513195e-02
  -1.4731157e-02  -2.5513336e-02
  -1.4323282e-02  -2.5513474e-02
  -1.3915401e-02  -2.5513608e-02
  -1.3507513e-02  -2.5513738e-02
  -1.3099619e-02  -2.5513863e-02
  -1.2691719e-02  -2.5513986e-02
  -1.2283813e-02  -2.5514105e-02
  -1.1875902e-02  -2.5514219e-02
  -1.1467986e-02  -2.5514331e-02
  -1.1060064e-02  -2.5514437e-02
  -1.0652137e-02  -2.5514541e-02
  -1.0244206e-02  -2.5514640e-02
  -9.8362686e-03  -2.5514735e-02
  -9.4283279e-03  -2.5514826e-02
  -9.0203825e-03  -2.5514914e-02
  -8.6124334e-03  -2.5514998e-02
  -8.2044806e-03  -2.5515078e-02
  -7.7965236e-03  -2.5515154e-02
  -7.3885634e-03  -2.5515225e-02
  -6.9805994e-03  -2.5515294e-02
  -6.5726321e-03  -2.5515357e-02
  -6.1646625e-03  -2.5515418e-02
  -5.7566897e-03  -2.5515474e-02
  -5.3487141e-03  -2.5515528e-02
  -4.9407361e-03  -2.5515577e-02
  -4.5327563e-03  -2.5515622e-02
  -4.1247741e-03  -2.5515663e-02
  -3.7167899e-03  -2.5515700e-02
  -3.3088040e-03  -2.5515733e-02
  -2.9008167e-03  -2.5515763e-02
  -2.4928283e-03  -2.5515787e-02
  -2.0848385e-03  -2.5515810e-02
  -1.6768479e-03  -2.5515828e-02
  -1.2688565e-03  -2.5515841e-02
  -8.6086447e-04  -2.5515852e-02
  -4.5287205e-04  -2.5515858e-02
  -4.4879442e-05  -2.5515860e-02
   3.6311318e-04  -2.5515858e-02
   7.7110564e-04  -2.5515854e-02
   1.1790978e-03  -2.5515845e-02
   1.5870893e-03  -2.5515832e-02
   1.9950802e-03  -2.5515813e-02
   2.4030702e-03  -2.5515793e-02
   2.8110589e-03  -2.5515769e-02
   3.2190466e-03  -2.5515741e-02
   3.6270327e-03  -2.5515707e-02
   4.0350170e-03  -2.5515672e-02
   4.4429996e-03  -2.5515631e-02
   4.8509804e-03  -2.5515586e-02
   5.2589588e-03  -2.5515540e-02
   5.6669344e-03  -2.5515487e-02
   6.0749082e-03  -2.5515432e-02
   6.4828787e-03  -2.5515372e-02
   6.8908464e-03  -2.5515309e-02
   7.2988109e-03  -2.5515242e-02
   7.7067721e-03  -2.5515169e-02
   8.1147300e-03  -2.5515094e-02
   8.5226838e-03  -2.5515016e-02
   8.9306338e-03  -2.5514932e-02
   9.3385801e-03  -2.5514847e-02
   9.7465217e-03  -2.5514755e-02
   1.0154460e-02  -2.5514660e-02
   1.0562392e-02  -2.5514562e-02
   1.0970320e-02  -2.5514461e-02
   1.1378243e-02  -2.5514355e-02
   1.1786161e-02  -2.5514245e-02
   1.2194073e-02  -2.5514131e-02
   1.2601980e-02  -2.5514012e-02
   1.3009882e-02  -2.5513891e-02
   1.3417777e-02  -2.5513766e-02
   1.3825665e-02  -2.5513636e-02
   1.4233548e-02  -2.5513504e-02
   1.4641425e-02  -2.5513366e-02
   1.5049295e-02  -2.5513226e-02
   1.5457157e-02  -2.5513081e-02
   1.5865013e-02  -2.5512932e-02
   1.6272862e-02  -2.5512779e-02
   1.6680703e-02  -2.5512623e-02
   1.7088536e-02  -2.5512462e-02
   1.7496362e-02  -2.5512299e-02
   1.7904179e-02  -2.5512131e-02
   1.8311989e-02  -2.5511960e-02
   1.8719791e-02  -2.5511783e-02
   1.9127583e-02  -2.5511604e-02
   1.9535368e-02  -2.5511419e-02
   1.9943142e-02  -2.5511233e-02
   2.0350909e-02  -2.5511041e-02
   2.0758666e-02  -2.5510848e-02
   2.1166414e-02  -2.5510648e-02
   2.1574151e-02  -2.5510445e-02
   2.1981878e-02  -2.5510238e-02
   2.2389596e-02  -2.5510028e-02
   2.2797305e-02  -2.5509814e-02
   2.3205003e-02  -2.5509596e-02
   2.3612689e-02  -2.5509372e-02
   2.4020365e-02  -2.5509147e-02
   2.4428030e-02  -2.5508918e-02
   2.4835685e-02  -2.5508683e-02
  -2.6963705e-02  -2.5099780e-02
  -2.6556108e-02  -2.5100030e-02
  -2.6148500e-02  -2.5100276e-02
  -2.5740879e-02  -2.5100518e-02
  -2.5333246e-02  -2.5100756e-02
  -2.4925603e-02  -2.5100991e-02
  -2.4517946e-02  -2.5101222e-02
  -2.4110280e-02  -2.5101449e-02
  -2.3702603e-02  -2.5101671e-02
  -2.3294915e-02  -2.5101891e-02
  -2.2887215e-02  -2.5102107e-02
  -2.2479506e-02  -2.5102319e-02
  -2.2071786e-02  -2.5102526e-02
  -2.1664057e-02  -2.5102731e-02
  -2.1256316e-02  -2.5102932e-02
  -2.0848569e-02  -2.5103128e-02
  -2.0440809e-02  -2.5103321e-02
  -2.0033041e-02  -2.5103509e-02
  -1.9625263e-02  -2.5103694e-02
